item,item_count,iterations_count,time_in_nanoseconds
331003,8260,13,1528
261261,8261,14,1406
19301,8262,14,1120
375654,8263,17,1671
366154,8264,13,1189
804298,8265,16,1669
348286,8266,15,1443
586900,8267,16,1618
164761,8268,15,1114
215790,8269,15,1479
881917,8270,17,1814
135753,8271,19,2330
779434,8272,15,1651
878909,8273,14,929
682274,8274,13,1537
348774,8275,16,1166
456353,8276,14,1396
40960,8277,17,1460
692142,8278,13,1228
99180,8279,13,1298
364935,8280,16,1757
407330,8281,15,1220
212850,8282,16,1565
834664,8283,17,1870
796395,8284,16,1596
268267,8285,16,1839
950210,8286,13,1349
898362,8287,17,2354
9571,8288,17,1938
419286,8289,13,944
267593,8290,13,1288
949313,8291,15,1201
561136,8292,15,1644
392144,8293,14,1351
955447,8294,19,1481
426534,8295,17,1761
52159,8296,15,1233
52176,8297,15,333
216789,8298,16,1207
909249,8299,15,1102
559116,8300,15,1007
352269,8301,14,1630
199992,8302,17,1649
614891,8303,16,1955
383073,8304,15,1300
721313,8305,16,1720
516500,8306,15,1576
504289,8307,16,1831
930877,8308,16,1388
430328,8309,16,1625
395880,8310,15,1805
304145,8311,14,1203
661007,8312,17,1569
683124,8313,13,1134
585623,8314,17,1835
763525,8315,15,1152
645985,8316,15,1308
520865,8317,18,1989
682263,8318,16,823
184361,8319,16,1478
340946,8320,16,2325
926288,8321,13,1508
138882,8322,21,2297
896314,8323,15,1545
407356,8324,14,1254
816978,8325,15,1321
296074,8326,15,1667
200781,8327,16,1109
489204,8328,18,1883
833106,8329,16,1430
909258,8330,17,1227
161721,8331,14,1185
557359,8332,17,1855
332752,8333,13,2022
328695,8334,12,1157
233763,8335,14,1507
409473,8336,14,1112
165430,8337,16,1549
826357,8338,15,1543
340644,8339,13,982
776577,8340,16,1890
370456,8341,17,1966
14598,8342,16,1758
573081,8343,16,1522
207433,8344,17,1595
590797,8345,15,1418
337693,8346,14,1177
156742,8347,16,1283
280538,8348,14,1449
183268,8349,14,1143
384529,8350,14,1206
980455,8351,15,1982
926556,8352,17,2164
870789,8353,15,1713
485421,8354,15,1987
432213,8355,13,1039
205250,8356,17,1609
578534,8357,16,1418
941796,8358,15,1780
735250,8359,13,1568
264140,8360,15,2041
426982,8361,16,1525
908769,8362,15,1311
37873,8363,16,1549
687910,8364,13,1304
104010,8365,16,2188
813885,8366,15,1444
234661,8367,17,1680
694062,8368,16,2195
765905,8369,18,2201
46090,8370,15,1171
516452,8371,19,1911
512403,8372,18,1584
918517,8373,13,1406
875340,8374,16,1687
758839,8375,16,1845
74393,8376,15,1766
769857,8377,17,1779
912903,8378,15,1305
165665,8379,16,1665
153656,8380,17,1820
343306,8381,15,1696
603956,8382,17,2063
247145,8383,17,2524
64868,8384,14,1428
962891,8385,13,1294
924813,8386,16,2023
926342,8387,15,842
64488,8388,17,1111
304097,8389,16,1667
315143,8390,12,1471
219559,8391,14,1211
479084,8392,16,2004
489183,8393,17,1832
136096,8394,15,1394
348316,8395,16,2022
867541,8396,15,1618
576783,8397,15,1333
928974,8398,16,1653
592548,8399,17,1678
484427,8400,16,1878
561670,8401,17,2269
803927,8402,14,1494
361363,8403,15,1560
18646,8404,16,1507
208675,8405,20,2504
779646,8406,14,1398
158880,8407,18,2158
962465,8408,13,1415
888100,8409,13,1639
882715,8410,18,1943
598025,8411,16,1340
234849,8412,14,1014
925988,8413,15,1420
685636,8414,17,1771
888099,8415,15,886
671951,8416,15,2013
501621,8417,15,1520
38823,8418,15,1671
489474,8419,17,1684
633617,8420,13,1308
722326,8421,15,1882
959802,8422,17,2025
753792,8423,20,2521
59255,8424,16,1502
679185,8425,17,1873
720905,8426,14,1463
820078,8427,14,1573
452000,8428,14,2001
481140,8429,15,1586
520942,8430,17,2453
894485,8431,15,1780
621117,8432,14,1470
927081,8433,16,2237
737183,8434,17,2105
345575,8435,13,1093
860077,8436,16,2022
154100,8437,18,1957
110561,8438,16,1623
869703,8439,13,1311
657864,8440,16,1700
390409,8441,16,2308
266907,8442,16,2353
891058,8443,15,1506
741560,8444,16,1635
306312,8445,16,1869
893381,8446,14,870
24072,8447,15,2179
896257,8448,15,1305
951254,8449,16,1546
439359,8450,14,1541
284027,8451,14,1570
188064,8452,19,2350
374873,8453,14,1813
427326,8454,14,1361
862483,8455,17,1994
536337,8456,14,1774
994255,8457,18,1925
921889,8458,15,1768
257243,8459,15,1534
437739,8460,12,726
561164,8461,17,1831
808226,8462,18,2408
348843,8463,19,2009
825639,8464,14,4509
789070,8465,13,1374
891752,8466,15,1208
506131,8467,17,2382
90622,8468,16,2119
25342,8469,17,1881
548984,8470,17,1919
735777,8471,16,1836
644784,8472,16,2369
660038,8473,15,1922
37644,8474,16,1892
735056,8475,15,1598
951712,8476,15,1585
426633,8477,18,1775
26044,8478,13,1173
300237,8479,14,1424
31644,8480,14,1075
140099,8481,16,1587
551385,8482,21,2183
439975,8483,15,1882
397627,8484,13,1487
173375,8485,15,1533
323993,8486,15,2048
670226,8487,15,1794
180000,8488,17,1511
615471,8489,17,2129
133868,8490,19,1878
484567,8491,15,1549
516955,8492,16,1982
177835,8493,16,1501
381741,8494,18,3239
986268,8495,15,2223
870190,8496,13,1597
697417,8497,14,1363
94964,8498,19,2004
800779,8499,17,2469
935468,8500,16,2176
934293,8501,15,889
722952,8502,15,1564
896418,8503,14,1482
256957,8504,16,1863
177581,8505,14,860
65074,8506,13,1447
448919,8507,15,1876
100223,8508,13,1339
29628,8509,18,2315
533036,8510,15,1442
288870,8511,14,1841
281159,8512,16,2422
568849,8513,17,2382
560248,8514,17,1848
572984,8515,16,1603
515269,8516,17,1830
579726,8517,15,1211
448049,8518,14,1223
317509,8519,13,1558
426115,8520,14,1310
690989,8521,18,2008
685079,8522,13,1498
571154,8523,16,1146
480166,8524,15,1456
772243,8525,14,1254
925018,8526,14,1824
658357,8527,13,1473
515758,8528,14,423
174472,8529,17,1884
680260,8530,15,1350
405659,8531,16,2019
194508,8532,17,2136
597076,8533,15,1497
959870,8534,14,1230
535380,8535,16,1945
92435,8536,16,1667
664528,8537,15,1446
973436,8538,15,1425
323320,8539,12,1440
428532,8540,15,1270
707354,8541,16,1929
278278,8542,13,1316
204580,8543,15,1636
472210,8544,16,2053
624994,8545,15,1350
940964,8546,14,2028
663650,8547,14,1201
217153,8548,14,987
844449,8549,16,2713
174246,8550,19,1484
485159,8551,14,1258
493344,8552,14,1156
626090,8553,15,2458
389837,8554,18,2357
665205,8555,16,1363
788304,8556,16,2948
671768,8557,14,1980
991577,8558,15,2312
187553,8559,16,2494
416656,8560,15,1913
954279,8561,17,1973
973680,8562,16,2118
77551,8563,14,1550
939959,8564,15,2271
343967,8565,16,2129
742632,8566,15,1922
108889,8567,14,1274
791949,8568,17,2190
585259,8569,17,1665
100209,8570,15,1867
235887,8571,17,3061
778501,8572,16,1944
181576,8573,16,1664
320610,8574,15,1685
16728,8575,18,2178
342939,8576,16,1914
288793,8577,13,1370
784606,8578,15,1874
444854,8579,14,1721
372550,8580,16,1688
622871,8581,16,1768
47715,8582,17,2122
87911,8583,15,1697
254939,8584,14,1527
807909,8585,15,1469
541551,8586,18,2061
963560,8587,13,1469
643006,8588,19,2035
270465,8589,15,1877
242127,8590,15,1577
4181,8591,17,2127
308101,8592,13,1597
96791,8593,15,1733
312453,8594,15,1332
229900,8595,14,907
783658,8596,15,1971
177840,8597,17,1931
635989,8598,15,1202
682799,8599,13,1681
915757,8600,13,1678
698887,8601,14,1284
416428,8602,14,1431
556615,8603,18,1908
950660,8604,14,1436
213948,8605,21,2864
600494,8606,13,1104
733062,8607,16,6077
307264,8608,12,840
122658,8609,15,1499
208218,8610,13,1034
844069,8611,13,1526
661630,8612,15,1282
53043,8613,14,1202
499420,8614,16,2173
570732,8615,16,1973
185670,8616,16,1444
34467,8617,15,1135
563184,8618,16,1331
146960,8619,18,2460
34371,8620,16,1160
280209,8621,13,1624
937390,8622,15,1905
991478,8623,13,1325
269727,8624,12,1116
885530,8625,14,2148
161654,8626,17,1711
237014,8627,17,2039
152955,8628,16,1370
415368,8629,14,1598
54136,8630,14,1410
164859,8631,14,719
367816,8632,14,2098
449512,8633,15,2091
419872,8634,13,1363
235366,8635,16,1197
521733,8636,15,1565
630265,8637,15,1542
480797,8638,22,2453
518866,8639,15,1220
511765,8640,17,1411
598976,8641,17,1850
277261,8642,15,1716
423763,8643,15,1616
650748,8644,15,1724
939705,8645,13,1392
607303,8646,15,1562
130840,8647,19,1913
685110,8648,15,1932
438888,8649,17,1664
82180,8650,15,1559
169551,8651,15,1731
329652,8652,14,1627
877389,8653,16,2157
934698,8654,14,1311
715495,8655,13,1420
518579,8656,16,1298
690357,8657,13,1019
291831,8658,12,1115
483057,8659,16,1191
664699,8660,15,1556
47789,8661,18,1593
509510,8662,15,1331
948320,8663,13,1372
224562,8664,17,1842
68946,8665,13,1119
284353,8666,13,756
308207,8667,15,1884
72026,8668,14,1171
588548,8669,14,1129
65444,8670,16,1522
714478,8671,14,1234
583865,8672,15,1544
172521,8673,17,1501
582884,8674,20,1623
262356,8675,14,1645
849645,8676,16,1917
656470,8677,17,2206
229071,8678,16,1252
830590,8679,15,1613
884087,8680,16,1363
626975,8681,14,1360
98250,8682,15,1776
863971,8683,15,1309
77751,8684,14,1292
402616,8685,14,1533
456589,8686,14,1270
900950,8687,14,1366
955116,8688,15,1493
629308,8689,18,2178
146881,8690,15,1502
177088,8691,16,2082
245922,8692,15,1700
671603,8693,13,970
217858,8694,16,1995
608063,8695,14,1610
749832,8696,16,2132
893507,8697,16,2197
189254,8698,20,2571
926041,8699,15,2541
548576,8700,17,1842
726774,8701,15,1972
189719,8702,15,710
985566,8703,14,1614
190159,8704,15,751
560996,8705,18,3030
400892,8706,16,2179
549018,8707,16,1686
43604,8708,15,1704
455677,8709,15,2112
772982,8710,16,2066
515124,8711,18,2514
218965,8712,14,1592
462773,8713,17,1959
808870,8714,15,1701
681063,8715,14,1881
932309,8716,15,2452
534540,8717,14,937
478924,8718,16,1636
397402,8719,13,1485
835075,8720,15,2185
939385,8721,15,1550
795434,8722,16,1826
430429,8723,19,2163
638060,8724,18,1961
798258,8725,17,1214
830855,8726,16,1787
586114,8727,14,1232
773199,8728,14,1103
557723,8729,14,1136
624783,8730,15,1321
5206,8731,18,2362
64209,8732,16,2056
248073,8733,14,1380
878743,8734,16,2058
281927,8735,13,1280
474353,8736,15,1518
965055,8737,14,3728
51171,8738,16,1906
437489,8739,12,1284
282737,8740,14,1192
713520,8741,15,1487
319659,8742,12,1569
490759,8743,14,1237
46779,8744,17,1722
699077,8745,13,3955
2322,8746,15,1157
122602,8747,21,2450
166618,8748,15,1935
920071,8749,12,1139
219284,8750,17,2098
356797,8751,13,1623
626402,8752,17,1690
978512,8753,14,3975
331879,8754,14,1811
906317,8755,14,1735
888824,8756,16,1502
966800,8757,13,1284
939217,8758,14,1783
757419,8759,15,1345
803195,8760,15,1530
182254,8761,15,4381
155940,8762,17,2052
198811,8763,16,1775
446990,8764,14,1427
557958,8765,14,994
564055,8766,16,1501
143397,8767,16,1853
502212,8768,16,1916
635409,8769,15,4433
931395,8770,13,1058
916488,8771,16,2014
749734,8772,15,1649
568162,8773,14,1286
770295,8774,18,2018
437134,8775,14,1574
844707,8776,15,1927
741773,8777,15,4520
813176,8778,15,1641
827963,8779,16,3822
296533,8780,15,2615
271458,8781,16,2088
238552,8782,16,2279
776863,8783,15,2001
817644,8784,14,1478
50327,8785,15,4496
280049,8786,14,1396
253963,8787,14,1496
791545,8788,14,1762
737604,8789,17,2072
987199,8790,15,2202
959712,8791,13,1405
73049,8792,16,2093
819847,8793,14,4399
171607,8794,15,1744
796163,8795,15,1691
897788,8796,17,2374
902471,8797,16,1960
679112,8798,16,2111
897516,8799,17,584
362193,8800,16,2202
407446,8801,18,4697
986765,8802,14,730
678494,8803,16,868
617296,8804,13,1509
4784,8805,17,1902
9707,8806,18,1595
65265,8807,15,1773
446627,8808,17,2512
686112,8809,14,3810
726829,8810,16,1747
188363,8811,14,1104
441202,8812,12,1080
224194,8813,17,2142
205306,8814,16,1762
397613,8815,16,2140
858442,8816,13,1448
155939,8817,18,4512
748048,8818,14,1325
576745,8819,19,2071
163625,8820,16,1911
467908,8821,15,1711
282719,8822,16,1976
404722,8823,14,1684
918824,8824,16,1921
56318,8825,14,4014
609924,8826,16,1940
472588,8827,18,2349
167173,8828,17,2445
773631,8829,18,2183
959392,8830,15,1436
768802,8831,14,1072
882892,8832,16,2168
761522,8833,16,4658
692437,8834,14,2013
865014,8835,17,2248
692194,8836,14,361
417405,8837,14,1868
657309,8838,14,1676
928882,8839,17,2555
625838,8840,14,1512
500836,8841,14,2037
867206,8842,15,1761
575204,8843,18,2279
974923,8844,17,2053
265934,8845,12,1306
130795,8846,18,1922
829487,8847,14,1592
731928,8848,14,1460
742870,8849,14,1237
988844,8850,14,1437
189307,8851,16,1370
34423,8852,15,1270
299014,8853,16,2175
392676,8854,14,1146
522268,8855,14,1474
188663,8856,17,1244
49534,8857,15,1615
301050,8858,16,1485
18142,8859,17,1938
698961,8860,13,1591
70644,8861,15,1734
801481,8862,18,2228
879978,8863,17,2022
577289,8864,17,1898
606959,8865,17,2200
835860,8866,13,1140
26833,8867,15,1781
366446,8868,15,2579
83615,8869,14,1364
525015,8870,14,1344
500856,8871,16,1526
899835,8872,17,2563
160086,8873,15,1411
326328,8874,14,1636
293664,8875,14,1265
897056,8876,14,966
72743,8877,15,1662
452828,8878,14,1557
475345,8879,17,1803
237338,8880,15,1878
719450,8881,13,1224
732695,8882,14,1418
216035,8883,14,1461
391615,8884,13,1429
598985,8885,17,2692
122043,8886,15,1657
772905,8887,15,1543
77398,8888,16,2204
945818,8889,14,2063
347281,8890,13,2208
741882,8891,17,1779
72034,8892,15,1473
853593,8893,15,1827
585446,8894,18,1991
347101,8895,13,348
404032,8896,15,1979
554096,8897,15,1717
116860,8898,15,1257
751120,8899,14,1125
174374,8900,17,1706
36870,8901,18,1750
905058,8902,14,1479
771253,8903,17,1975
757195,8904,17,1624
996274,8905,16,1676
917918,8906,15,1521
639333,8907,15,1321
488539,8908,15,1807
689734,8909,14,1451
802340,8910,14,1572
111438,8911,14,1328
240238,8912,15,1483
730862,8913,13,923
279447,8914,14,1695
123712,8915,17,1838
933114,8916,15,1746
240827,8917,14,827
224964,8918,15,1465
110463,8919,17,1452
474923,8920,16,1614
799766,8921,15,1270
6735,8922,17,1521
297750,8923,15,1296
170209,8924,16,1835
437500,8925,14,1593
605339,8926,18,2292
475897,8927,15,1306
872044,8928,14,1434
605811,8929,15,281
304341,8930,14,1293
320457,8931,14,1783
553062,8932,15,1433
823767,8933,14,1453
474842,8934,17,826
22711,8935,16,1459
884717,8936,17,1532
69779,8937,14,1229
587910,8938,13,953
204224,8939,14,1275
686460,8940,18,2106
144619,8941,16,1294
87642,8942,16,1730
569302,8943,16,1533
540390,8944,14,1281
685301,8945,15,1758
382921,8946,14,1390
183071,8947,16,2116
786030,8948,14,1239
94120,8949,17,1569
577375,8950,18,2081
505814,8951,14,1093
75141,8952,16,1456
598924,8953,18,1364
737102,8954,16,1591
494032,8955,18,1552
212385,8956,14,1068
8657,8957,17,940
734743,8958,13,823
501273,8959,17,1472
668086,8960,17,1848
386044,8961,14,1062
652242,8962,16,1710
474557,8963,15,781
185491,8964,16,1209
200700,8965,18,1590
884121,8966,17,1753
526882,8967,15,1109
543068,8968,17,1578
287515,8969,15,2022
693143,8970,19,1882
388242,8971,13,865
877472,8972,16,1602
587536,8973,16,1468
877864,8974,17,720
951255,8975,16,1693
551062,8976,18,1494
236913,8977,22,2376
665965,8978,14,1048
654847,8979,14,892
982713,8980,18,1845
253125,8981,17,2021
902320,8982,18,1540
21567,8983,14,1315
296637,8984,17,1323
496631,8985,16,1383
960366,8986,12,1058
302452,8987,16,1334
112940,8988,17,1511
444839,8989,15,1799
62533,8990,15,1332
680708,8991,14,1387
526178,8992,15,975
216475,8993,14,1020
969531,8994,15,1331
911779,8995,13,1145
713953,8996,14,1066
86867,8997,13,754
956776,8998,16,1193
802738,8999,18,1360
880082,9000,16,5139
254458,9001,15,1616
280130,9002,14,1244
620354,9003,14,1545
531225,9004,16,1488
38840,9005,17,4929
46019,9006,16,1006
812022,9007,16,1736
632083,9008,14,1389
90724,9009,17,1813
490681,9010,14,929
191685,9011,14,1305
30767,9012,16,1017
387607,9013,13,546
142122,9014,18,2319
423071,9015,14,1374
995686,9016,14,1150
614940,9017,12,978
363617,9018,15,1363
608103,9019,16,1579
568088,9020,16,1588
424579,9021,13,903
253529,9022,18,1464
597087,9023,16,1476
670917,9024,14,1299
276437,9025,13,1098
307589,9026,12,1511
468066,9027,17,1704
428196,9028,15,1730
394785,9029,15,1872
245562,9030,15,2086
829834,9031,13,1262
866403,9032,15,1738
744117,9033,15,1491
929210,9034,14,1309
325809,9035,18,1586
995644,9036,16,1027
431273,9037,16,2049
321630,9038,14,1470
465621,9039,15,1119
730033,9040,14,1464
462997,9041,17,1797
220831,9042,15,1577
474709,9043,20,1203
234916,9044,15,1509
321698,9045,15,865
191169,9046,16,1547
775768,9047,15,1487
837269,9048,15,1805
631358,9049,15,1642
138524,9050,16,1936
950157,9051,13,1070
180472,9052,17,1916
233769,9053,15,1330
653448,9054,13,1039
654476,9055,16,1998
264306,9056,13,1437
103341,9057,16,2010
243940,9058,15,1519
458395,9059,16,2158
538160,9060,17,1428
682794,9061,15,1629
591171,9062,13,831
664269,9063,14,1074
428004,9064,13,1079
513743,9065,19,1709
970932,9066,14,1258
73606,9067,15,1482
904221,9068,14,1555
114597,9069,14,873
813805,9070,14,1557
917145,9071,14,2611
540034,9072,16,1067
199621,9073,15,1298
533459,9074,15,970
958994,9075,14,1119
449451,9076,18,1707
982186,9077,16,1470
213481,9078,14,1044
625807,9079,16,1836
978653,9080,17,1500
150482,9081,19,1558
456137,9082,14,814
9887,9083,15,1350
233757,9084,14,543
70916,9085,14,1076
36401,9086,17,1483
479037,9087,15,1094
72551,9088,15,1165
33291,9089,18,1534
554165,9090,15,1373
158489,9091,15,1298
702770,9092,16,1657
627319,9093,17,1614
154401,9094,19,1561
228008,9095,15,1042
371788,9096,13,1281
743332,9097,16,1546
798434,9098,15,1290
334864,9099,15,1382
173553,9100,14,1112
621924,9101,17,1593
668519,9102,16,1662
249564,9103,17,1688
863610,9104,15,1191
939467,9105,16,1678
965472,9106,17,1148
537498,9107,14,803
948403,9108,13,729
676118,9109,14,1009
875624,9110,16,1757
806610,9111,18,1346
565449,9112,15,1074
879544,9113,14,855
139839,9114,16,929
99299,9115,15,1202
882850,9116,17,1094
394115,9117,17,1300
212784,9118,16,1038
319035,9119,16,1745
266311,9120,13,818
125872,9121,19,1385
655890,9122,18,1322
838066,9123,13,894
2108,9124,17,1426
101515,9125,13,668
58921,9126,16,1441
824004,9127,15,986
808241,9128,17,1340
8253,9129,16,749
708140,9130,15,1473
141993,9131,16,873
170129,9132,17,1522
341175,9133,14,1306
911137,9134,17,1756
449491,9135,17,1147
559287,9136,15,1273
705913,9137,17,1143
639077,9138,15,1290
148100,9139,16,869
58112,9140,16,1088
520124,9141,17,1240
710792,9142,15,816
659401,9143,14,854
113275,9144,15,899
103874,9145,17,765
533652,9146,15,979
790294,9147,16,1363
634813,9148,14,882
195192,9149,16,1046
900910,9150,16,1244
634751,9151,14,194
401234,9152,14,1102
801796,9153,14,854
306838,9154,12,845
761937,9155,16,1403
321806,9156,15,915
40753,9157,18,1293
439945,9158,14,989
360907,9159,15,1146
413313,9160,16,1254
497461,9161,16,1254
461894,9162,13,788
752764,9163,16,1246
51976,9164,15,999
139355,9165,15,487
108845,9166,16,1094
627130,9167,14,613
12992,9168,17,1147
183505,9169,16,1120
802370,9170,16,1191
520252,9171,18,839
967830,9172,13,1457
629072,9173,16,1540
541969,9174,16,1454
635093,9175,17,988
543290,9176,17,1203
453091,9177,16,1414
651820,9178,17,2010
177358,9179,14,1086
423474,9180,17,1950
38487,9181,17,1441
91408,9182,14,1224
918430,9183,15,1383
366859,9184,15,1593
656382,9185,16,1065
971174,9186,13,727
400136,9187,15,832
917994,9188,14,651
700191,9189,15,1599
850917,9190,13,1024
24849,9191,16,3212
179136,9192,16,1136
264957,9193,15,1803
386708,9194,16,1621
38429,9195,18,944
615964,9196,13,1366
310274,9197,13,1393
826533,9198,16,1743
103066,9199,14,1189
855945,9200,16,1645
610013,9201,18,1892
186519,9202,17,1670
318201,9203,14,1504
337029,9204,16,2068
128937,9205,18,1997
482763,9206,16,1479
815946,9207,16,1497
671440,9208,13,1283
59178,9209,14,992
606301,9210,18,1458
409861,9211,14,1216
390996,9212,13,1307
11897,9213,17,1407
843179,9214,13,1272
215222,9215,17,1736
168784,9216,15,1137
434789,9217,14,1020
377964,9218,14,1309
261332,9219,13,1413
873096,9220,15,1633
668705,9221,18,2002
163435,9222,17,2231
138866,9223,18,1840
972876,9224,17,1890
899259,9225,16,1816
100768,9226,16,1819
654223,9227,15,1387
398434,9228,15,1246
58247,9229,18,1527
374441,9230,16,1387
548232,9231,15,1644
859858,9232,14,1449
582362,9233,15,1482
219946,9234,14,1248
337453,9235,16,1170
815887,9236,17,1887
719730,9237,15,1483
998270,9238,13,1236
971312,9239,13,839
685437,9240,16,1979
499763,9241,14,1326
409624,9242,17,1371
511673,9243,18,2000
138531,9244,18,1187
221068,9245,14,892
516603,9246,15,1048
565271,9247,15,1255
670639,9248,17,1829
5240,9249,19,2230
374930,9250,15,653
757970,9251,16,1680
434720,9252,17,1220
540641,9253,16,1244
